period,plantid,latitude,longitude
2023-01,61427,45.458606,-94.513847
2023-01,61428,45.391842,-92.68435
2023-01,62060,44.548799,-93.020502
2023-01,62061,45.234722,-93.482957
2023-01,62062,45.459021,-93.265706
2023-01,63406,44.599804,-93.136105
2023-01,56200,43.9931,-96.2186
2023-01,56199,43.9897,-96.2236
2023-01,56203,43.988611,-96.215556
2023-01,62044,45.491799,-92.841712
2023-01,62045,45.473642,-92.88658
2023-01,62046,45.456657,-92.89758
2023-01,62047,45.636126,-94.050356
2023-01,62048,45.492616,-92.904452
2023-01,62049,45.682305,-94.211331
2023-01,63165,45.643806,-94.043216
2023-01,63166,44.12347,-93.26689
2023-01,63167,44.7025,-93.7858
2023-01,63168,44.934706,-95.251327
2023-01,63171,44.78883,-95.09562
2023-01,63218,44.19777,-93.58484
2023-01,63219,44.9066,-94.160439
2023-01,63220,44.21782,-93.58042
2023-01,63741,44.111881,-91.843552
2023-01,63742,45.49776,-95.16451
2023-01,63744,44.45692,-93.12447
2023-01,64866,44.394128,-92.606278
2023-01,64869,44.7893,-94.05075
2023-01,64870,45.260208,-93.791733
2023-01,64871,44.795592,-95.103019
2023-01,64987,45.68047,-93.924797
2023-01,64988,44.772867,-94.910519
2023-01,64989,44.472694,-94.920894
2023-01,65276,44.17107,-93.90887
2023-01,65439,44.33189,-94.58062
2023-01,65440,44.33189,-94.58062
2023-01,65441,47.21051,-93.51823
2023-01,65442,44.47093,-95.05092
2023-01,65443,44.234,-92.36531
2023-01,61059,45.85,-95.15
2023-01,61060,43.93,-93.96
2023-01,62535,44.669475,-93.504197
2023-01,62538,45.48776,-92.775487
2023-01,62536,45.492389,-92.787942
2023-01,62537,44.239015,-93.392662
2023-01,65444,44.43296,-94.29423
2023-01,66003,46.619837,-92.388888
2023-01,66016,44.787094,-95.368805
2023-01,64072,46.091,-94.34
2023-01,56104,44.1988,-94.003
2023-01,64099,44.025148,-92.674494
2023-01,65974,44.234621,-95.881345
2023-01,65515,44.01862,-92.86606
2023-01,65516,44.02037,-92.86973
2023-01,50328,44.5119,-92.9394
2023-01,64029,45.273478,-94.231949
2023-01,56206,44.0197,-96.1183
2023-01,62740,44.67413,-93.11627
2023-01,56201,43.984444,-96.219444
2023-01,61363,44.726098,-93.022687
2023-01,63682,44.291838,-92.72945
2023-01,63683,45.483155,-92.815184
2023-01,63678,44.335686,-93.917023
2023-01,63679,45.083808,-94.179684
2023-01,63680,45.410876,-94.702055
2023-01,63684,45.414071,-94.005708
2023-01,63899,45.45942,-92.89476
2023-01,65632,44.316403,-93.894242
2023-01,65761,44.423056,-96.297222
2023-01,65764,43.638056,-96.390556
2023-01,63934,44.00057,-93.49594
2023-01,66004,44.5434,-94.2229
2023-01,61997,45.317071,-93.764931
2023-01,61998,45.436226,-92.940656
2023-01,61999,45.623423,-94.059269
2023-01,62000,45.439639,-92.922057
2023-01,62042,45.590952,-94.138625
2023-01,56543,43.9358,-95.9222
2023-01,61182,44.240346,-93.585787
2023-01,61183,45.255245,-92.772284
2023-01,61570,44.526806,-93.366494
2023-01,61571,44.905428,-94.000847
2023-01,61572,44.874961,-93.815011
2023-01,61573,44.874961,-93.815011
2023-01,61574,44.319478,-92.670339
2023-01,61585,45.2528,-92.8766
2023-01,61817,45.334,-93.792
2023-01,61983,44.7907,-92.8727
2023-01,62088,44.5576,-93.376
2023-01,62098,45.435,-94.0403
2023-01,62099,45.4176,-94.0094
2023-01,62105,45.2722,-93.8278
2023-01,62267,45.5239,-94.2736
2023-01,62651,45.518,-94.122
2023-01,61587,45.060844,-93.980233
2023-01,61586,45.060283,-93.904656
2023-01,65595,44.953,-95.697
2023-01,65942,46.006605,-92.907732
2023-01,62143,44.802017,-92.996879
2023-01,62144,45.289314,-92.884717
2023-01,62148,43.667563,-93.294017
2023-01,63367,45.65727,-95.52985
2023-01,63394,44.1757,-93.14274
2023-01,63395,45.65063,-95.53088
2023-01,63396,44.00036,-93.49681
2023-01,63397,44.08968,-93.55615
2023-01,63400,45.650158,-94.557542
2023-01,63401,45.31593,-92.80411
2023-01,63402,45.654086,-94.75565
2023-01,63403,44.94664,-95.350237
2023-01,56824,44.3236,-95.8222
2023-01,56825,44.3211,-95.7942
2023-01,56826,44.3361,-95.8242
2023-01,56827,44.3303,-95.8344
2023-01,56828,44.3308,-95.8297
2023-01,56840,44.3253,-95.8142
2023-01,63424,44.25271,-93.27304
2023-01,63425,45.71693,-95.26357
2023-01,63426,44.04603,-92.75999
2023-01,63434,44.04334,-92.69045
2023-01,63427,44.54328,-94.2226
2023-01,63429,44.67524,-94.01007
2023-01,62869,43.976,-92.032
2023-01,55353,44.39956,-96.428367
2023-01,55354,44.421711,-96.434694
2023-01,56409,44.0256,-96.4303
2023-01,56410,44.0247,-96.4369
2023-01,56411,44.015,-96.4367
2023-01,56412,44.0211,-96.4406
2023-01,56413,44.0208,-96.4331
2023-01,62162,44.070814,-92.522265
2023-01,63430,44.48595,-93.21279
2023-01,62031,45.495562,-94.118924
2023-01,62030,45.336131,-92.813972
2023-01,62032,44.948882,-94.085661
2023-01,63484,45.435683,-94.044799
2023-01,63935,44.25009,-93.27397
2023-01,63936,44.00789,-93.49541
2023-01,63937,44.47637,-93.15309
2023-01,63938,44.25364,-94.27067
2023-01,63939,44.46936,-93.13565
2023-01,63460,43.641928,-96.262481
2023-01,63453,45.65736,-95.51856
2023-01,63454,45.637121,-95.530903
2023-01,65075,44.08963,-93.5531
2023-01,61139,45.556056,-94.117112
2023-01,61058,44.746994,-94.705735
2023-01,61142,44.051448,-93.386458
2023-01,61379,44.040418,-92.69
2023-01,61380,43.912138,-96.187032
2023-01,61381,44.182609,-93.876267
2023-01,63116,44.65779,-93.10852
2023-01,63117,45.843344,-95.15002
2023-01,64480,44.22012,-93.45757
2023-01,64506,45.087225,-94.215608
2023-01,64503,45.491444,-92.793667
2023-01,64504,45.479972,-92.776389
2023-01,63792,45.678,-93.919
2023-01,63793,45.63,-94.05
2023-01,63481,44.035361,-93.494894
2023-01,63480,44.29946,-93.239088
2023-01,61382,45.319892,-92.796599
2023-01,61383,44.259504,-94.28907
2023-01,61384,45.477397,-94.121314
2023-01,61645,43.924981,-93.485831
2023-01,61651,45.398742,-94.717433
2023-01,61704,45.651056,-95.3401
2023-01,61705,44.283211,-93.954417
2023-01,61706,43.977875,-95.767356
2023-01,61707,45.428308,-94.823247
2023-01,61708,44.948328,-95.386192
2023-01,61709,45.671231,-95.388514
2023-01,61710,44.229142,-95.620106
2023-01,61711,45.647342,-95.328661
2023-01,61712,44.04006,-92.69318
2023-01,61713,43.978197,-95.850781
2023-01,61715,45.404139,-94.831075
2023-01,61716,44.050383,-92.961372
2023-01,63304,45.399701,-94.723142
2023-01,63305,45.008221,-95.229451
2023-01,63307,44.939037,-94.904383
2023-01,63308,44.197311,-93.615267
2023-01,56755,43.8953,-94.9142
2023-01,61793,44.227172,-93.421725
2023-01,61788,43.912882,-96.193221
2023-01,62442,46.505052,-96.157281
2023-01,60795,45.382662,-92.772538
2023-01,60796,44.53509,-92.516083
2023-01,60962,44.3194,-93.899
2023-01,65003,44.214681,-93.960063
2023-01,58657,43.853333,-94.931944
2023-01,58617,44.064722,-92.469167
2023-01,64130,43.582,-93.305
2023-01,63309,44.907623,-94.027151
2023-01,63311,44.646,-95.358
2023-01,63312,44.474147,-93.199277
2023-01,63118,45.07106,-94.30718
2023-01,63119,44.7192,-94.49429
2023-01,63120,44.26035,-94.29093
2023-01,63121,45.61804,-94.48596
2023-01,63122,45.53199,-94.13578
2023-01,63380,44.29741,-92.64087
2023-01,63417,44.29725,-92.74543
2023-01,63532,43.858524,-91.321983
2023-01,63533,44.293907,-92.723598
2023-01,63534,43.866327,-91.322351
2023-01,63791,45.42,-94.02
2023-01,63794,45.662,-93.94
2023-01,63816,44.125,-93.277
2023-01,63817,45.416,-94.01
2023-01,63819,44.392,-92.595
2023-01,63820,44.297,-92.736
2023-01,63821,44.263,-92.669
2023-01,64056,44.282,-92.682
2023-01,64990,45.488101,-92.78473
2023-01,62291,44.857694,-95.568888
2023-01,60966,44.802355,-93.908719
2023-01,61977,45.46013,-92.89609
2023-01,62137,45.396581,-92.782627
2023-01,62138,44.944513,-94.073899
2023-01,62139,44.297154,-92.741545
2023-01,62193,44.11283,-93.507258
2023-01,62194,43.906161,-93.489353
2023-01,62195,44.092021,-93.707763
2023-01,63542,44.141576,-93.7077
2023-01,63543,44.028216,-92.63908
2023-01,64242,45.547592,-94.148577
2023-01,61328,44.798733,-95.508331
2023-01,61329,45.618565,-94.088758
2023-01,60694,45.472889,-94.406417
2023-01,60695,44.766167,-93.857944
2023-01,62040,45.175532,-93.683884
2023-01,62084,45.174612,-93.684085
2023-01,62085,45.174942,-93.683653
2023-01,62086,45.175662,-93.679726
2023-01,62087,45.175654,-93.679354
2023-01,63179,44.591619,-93.845389
2023-01,63182,44.591933,-93.846816
2023-01,63183,44.592132,-93.844971
2023-01,64991,45.485222,-92.815639
2023-01,64992,45.459283,-92.89781
2023-01,63174,45.493595,-94.113443
2023-01,63175,45.463956,-94.091014
2023-01,63176,45.463678,-94.045078
2023-01,63177,45.626942,-94.596082
2023-01,63178,44.885633,-93.026432
2023-01,62364,43.789636,-95.852766
2023-01,64697,45.7204,-95.2653
2023-01,58045,43.713611,-95.802778
2023-01,61138,45.642252,-95.35635
2023-01,58836,46.718056,-96.211944
2023-01,61478,44.655217,-93.110402
2023-01,61483,44.842124,-92.873655
2023-01,61484,45.392643,-92.681317
2023-01,61485,44.173879,-93.35047
2023-01,61486,45.35,-92.95
2023-01,61669,45.28718,-92.8125
2023-01,61670,44.138851,-93.257152
2023-01,61686,45.483155,-92.815184
2023-01,61680,45.210766,-93.884273
2023-01,61689,44.731404,-94.609342
2023-01,61690,44.553337,-92.636857
2023-01,61695,45.491965,-92.854173
2023-01,61919,44.501673,-92.358711
2023-01,58995,44.462222,-93.192778
2023-01,58996,44.461111,-93.180833
2023-01,62209,44.527671,-92.972111
2023-01,62210,44.541704,-92.973584
2023-01,60711,45.413357,-92.682957
2023-01,60712,44.671581,-93.082555
2023-01,60713,45.474994,-92.891092
2023-01,60714,44.72241,-93.022909
2023-01,60715,45.402543,-94.715472
2023-01,55824,44.953014,-93.105692
2023-01,62800,44.363109,-92.021668
2023-01,62799,44.124097,-91.900997
2023-01,61870,44.899475,-95.694192
2023-01,64413,43.91635,-93.930384
2023-01,2015,43.828415,-94.436908
2023-01,63231,44.881944,-92.9675
2023-01,57375,44.916944,-94.735555
2023-01,57396,45.071667,-94.752222
2023-01,62779,44.90295,-94.02864
2023-01,62961,45.512612,-95.113544
2023-01,62962,45.61,-94.58
2023-01,62963,44.787705,-95.360491
2023-01,62966,44.106728,-91.887343
2023-01,62967,45.847225,-95.148447
2023-01,62979,44.012841,-92.626988
2023-01,62982,43.97,-92.86
2023-01,62983,45.61,-94.06
2023-01,62984,44.21,-93.66
2023-01,62985,44.01,-92.62
2023-01,62986,44.05,-93.5
2023-01,63004,44.043671,-92.677538
2023-01,63005,44.09,-93.54
2023-01,63007,44.94625,-92.810388
2023-01,63008,44.08845,-93.554806
2023-01,63009,44.196124,-93.608721
2023-01,63010,44.111261,-92.746788
2023-01,63247,44.09394,-92.74975
2023-01,63249,44.102341,-92.746477
2023-01,63724,43.894113,-92.867187
2023-01,63725,43.919214,-92.861257
2023-01,63726,44.015972,-96.317514
2023-01,63987,44.442361,-94.38725
2023-01,64153,45.659361,-93.93175
2023-01,64154,44.613956,-95.642669
2023-01,64479,44.782077,-95.785811
2023-01,64482,45.66683,-95.40195
2023-01,64483,44.245884,-92.54620800000001
2023-01,65381,44.78879,-95.201537
2023-01,61626,44.439647,-93.197327
2023-01,61627,44.197103,-93.571169
2023-01,61971,45.095757,-93.645011
2023-01,62696,44.531686,-92.979196
2023-01,62706,44.789369,-94.060012
2023-01,62707,44.235164,-93.275012
2023-01,62708,44.417131,-93.153061
2023-01,62709,44.225457,-93.39953
2023-01,63033,44.655202,-93.110769
2023-01,63034,43.865428,-91.327513
2023-01,63035,45.841655,-95.148043
2023-01,61451,44.457874,-93.124648
2023-01,61452,44.475467,-93.19859
2023-01,62010,44.520923,-94.524364
2023-01,62829,45.52677,-94.284745
2023-01,62830,45.557945,-94.16324
2023-01,63370,45.529535,-94.297452
2023-01,63650,45.489436,-92.857015
2023-01,64484,44.804234,-95.205597
2023-01,64486,44.000397,-93.501616
2023-01,64487,44.267319,-92.664872
2023-01,64488,44.101108,-91.762882
2023-01,64563,45.389128,-92.676058
2023-01,64708,45.546415,-93.593675
2023-01,64818,45.41715,-93.38854
2023-01,63657,44.272391999999996,-92.55696
2023-01,63658,45.306139,-94.088307
2023-01,65405,44.45483,-93.02119
2023-01,63252,44.24416,-93.26916
2023-01,58692,45.660833,-95.012778
2023-01,63036,44.178968,-93.865226
2023-01,63037,44.300868,-92.736238
2023-01,63038,44.291517,-92.719482
2023-01,63039,44.260517,-94.290757
2023-01,63040,44.295395,-92.695652
2023-01,63042,45.617723,-94.486485
2023-01,63043,44.71922,-94.494115
2023-01,63045,43.85946,-91.319564
2023-01,63046,45.072314,-94.306657
2023-01,63576,45.190434,-92.959023
2023-01,63577,45.498092,-94.114719
2023-01,63966,44.220125,-93.456969
2023-01,61174,44.95028,-95.691471
2023-01,61175,45.495453,-95.124682
2023-01,61176,44.226179,-95.623804
2023-01,61177,44.191352,-93.944002
2023-01,61178,44.0901,-96.161204
2023-01,61179,44.164677,-92.241187
2023-01,62908,45.32,-93.48
2023-01,62937,45.45,-93.24
2023-01,63090,45.458119,-93.26763
2023-01,63313,45.471,-92.891
2023-01,63314,44.205398,-93.9792
2023-01,63315,44.795609,-95.203195
2023-01,63317,44.964569,-95.229505
2023-01,63318,45.507295,-95.12733
2023-01,63319,44.253592,-94.209687
2023-01,61968,45.386802,-92.801239
2023-01,61980,44.955515,-95.357069
2023-01,61979,44.931794,-95.188419
2023-01,62036,45.36443,-94.123291
2023-01,62037,44.114425,-91.791247
2023-01,62053,44.044978,-92.880709
2023-01,60716,45.587899,-94.401439
2023-01,60717,44.475433,-93.198308
2023-01,61181,44.901926,-94.031626
2023-01,61180,45.662006,-93.936782
2023-01,63629,44.416723,-93.219857
2023-01,64001,45.642745,-95.353265
2023-01,61762,45.4978,-94.1143
2023-01,62647,38.95718,-92.3776
2023-01,2134,39.094574,-94.411522
2023-01,2135,39.1067,-94.3804
2023-01,2136,39.055954,-94.392957
2023-01,10430,38.597755,-90.210671
2023-01,6563,40.459344,-93.021833
2023-01,2167,36.5147,-89.5617
2023-01,2115,38.264408,-94.344385
2023-01,2168,39.5522,-92.6381
2023-01,7604,36.5852,-90.1779
2023-01,7749,36.868206,-89.840173
2023-01,7754,40.2877,-94.7913
2023-01,7848,38.7538,-93.9983
2023-01,2122,39.783388,-93.564112
2023-01,2123,38.964646,-92.316768
2023-01,2121,37.176646,-94.299431
2023-01,2120,39.3515,-93.5016
2023-01,55447,39.0192,-92.2629
2023-01,56597,37.7814,-90.4156
2023-01,56598,37.7881,-90.4336
2023-01,6223,37.1385,-94.1041
2023-01,6280,36.658995,-93.1235
2023-01,7296,37.0659,-94.614
2023-01,62475,37.269858,-94.05271
2023-01,62478,37.38999,-94.51027
2023-01,64225,37.127139,-94.433694
2023-01,7392,36.7597,-90.3903
2023-01,56767,40.575,-95.5228
2023-01,2127,39.917222,-93.953889
2023-01,7400,39.4236,-92.8028
2023-01,2125,39.1406,-92.68
2023-01,2126,38.868095,-91.94778
2023-01,56600,37.7608,-90.4526
2023-01,8110,40.212746,-94.542359
2023-01,7405,39.694755,-92.047014
2023-01,7406,39.694784,-92.04674
2023-01,7860,39.69755,-92.053456
2023-01,6768,36.8791,-89.6209
2023-01,698,40.0786,-93.635
2023-01,7935,40.067218,-93.604363
2023-01,6651,39.4244,-92.4837
2023-01,6652,38.555713,-92.102316
2023-01,7964,39.3531,-91.2295
2023-01,55234,39.3092,-91.5369
2023-01,62563,40.398244,-92.518612
2023-01,63574,40.531283,-95.354881
2023-01,6650,39.1481,-91.8306
2023-01,6140,39.524791,-91.643969
2023-01,2164,40.476742,-93.010018
2023-01,2090,37.8503,-94.3444
2023-01,2092,38.78758,-94.277689
2023-01,2098,39.7246,-94.8773
2023-01,6074,38.8615,-94.2982
2023-01,56151,38.6803,-94.4824
2023-01,58024,39.674444,-94.776111
2023-01,2166,36.597,-93.3086
2023-01,2082,38.5935,-92.2206
2023-01,2103,38.562244,-90.837686
2023-01,2104,38.4017,-90.3358
2023-01,2106,38.2044,-92.6239
2023-01,2107,38.915479,-90.290247
2023-01,2108,37.520833,-90.834722
2023-01,6153,38.758919,-91.778841
2023-01,6155,38.131248,-90.263157
2023-01,50969,38.9461,-92.3328
2023-01,58205,39.111944,-94.58111099999999
2023-01,57189,39.981389,-94.518056
2023-01,56896,38.552371,-92.04493
2023-01,59714,38.634995,-90.245549
2023-01,56536,40.4535,-95.4683
2023-01,56537,40.2572,-94.6722
2023-01,56538,40.4144,-95.54
2023-01,56555,40.1006,-94.4869
2023-01,59664,36.748611,-91.868611
2023-01,56309,38.6359,-90.1809
2023-01,54858,38.627566,-90.193377
2023-01,2124,37.6936,-93.7691
2023-01,6141,38.2623,-93.4062
2023-01,2161,37.108611,-93.261944
2023-01,6195,37.151706,-93.38804
2023-01,7903,37.248431,-93.170839
2023-01,56404,37.3811,-93.3514
2023-01,61679,37.135022,-93.324363
2023-01,2099,37.9385,-92.847701
2023-01,2137,37.3847,-89.6606
2023-01,55178,38.7931,-94.3006
2023-01,2140,40.0244,-92.4896
2023-01,56128,39.761389,-92.453333
2023-01,2139,36.2338,-90.0521
2023-01,2079,39.1306,-94.4778
2023-01,2081,39.1228,-94.5606
2023-01,6065,39.4472,-94.98
2023-01,59772,39.040263,-94.571215
2023-01,2131,39.073315,-93.714748
2023-01,2141,39.7378,-92.4689
2023-01,56126,39.7503,-92.5
2023-01,56127,39.748975,-92.384476
2023-01,2142,36.5531,-89.9682
2023-01,2138,40.4225,-91.7206
2023-01,7470,39.716944,-92.945833
2023-01,2144,39.1228,-93.2064
2023-01,2145,40.4578,-92.181
2023-01,57946,37.571672,-90.317251
2023-01,56478,39.251076,-91.640071
2023-01,60655,40.4,-95.2
2023-01,61826,38.826648,-90.678124
2023-01,64288,38.636459,-90.258198
2023-01,65726,38.890697,-91.423219
2023-01,66159,37.319686,-89.525967
2023-01,62624,40.44,-95.38
2023-01,59310,37.231944,-92.453889
2023-01,64982,36.785338,-91.867401
2023-01,65296,39.133772,-94.486297
2023-01,60672,39.747699,-94.473482
2023-01,60673,37.043903,-93.338969
2023-01,65230,38.956,-92.243
2023-01,58959,38.27,-94.35
2023-01,59729,39.76,-92.46
2023-01,60704,40.1155,-93.6122
2023-01,60705,37.9853,-91.7169
2023-01,60706,37.8041,-92.2535
2023-01,60707,39.0948,-93.2104
2023-01,61092,39.117142,-94.288161
2023-01,61135,37.667831,-92.670628
2023-01,61223,39.788769,-93.536833
2023-01,61316,39.002139,-93.726825
2023-01,61450,37.755333,-90.427736
2023-01,61566,37.858706,-94.002631
2023-01,61588,39.04,-94.27
2023-01,63025,40.369799,-94.892014
2023-01,59110,37.246389,-93.166389
2023-01,55076,33.3761,-89.2183
2023-01,2059,34.1845,-90.562662
2023-01,55395,34.183,-90.5621
2023-01,10610,31.6285,-90.0809
2023-01,54918,32.388271,-90.908344
2023-01,55063,34.3356,-89.9275
2023-01,2070,31.528,-89.3004
2023-01,7988,31.6004,-89.9468
2023-01,7989,31.982076,-89.412714
2023-01,55197,33.6464,-88.2717
2023-01,55269,34.9939,-90.0378
2023-01,55451,34.835,-89.2026
2023-01,55694,33.3792,-89.2089
2023-01,54744,31.24793,-90.19914
2023-01,7719,32.55078,-88.60669
2023-01,7960,32.7976,-88.606
2023-01,57408,33.954444,-88.9925
2023-01,2067,32.8458,-90.4211
2023-01,50184,33.3602,-88.46
2023-01,10233,31.2434,-89.0456
2023-01,10195,32.90411,-90.3781
2023-01,2068,30.8889,-88.8054
2023-01,54100,32.5292,-90.7742
2023-01,2047,30.34,-88.4919
2023-01,2048,32.2925,-88.7461
2023-01,2049,30.4392,-89.0286
2023-01,6073,30.5322,-88.5553
2023-01,57037,32.654722,-88.762222
2023-01,54203,32.3133,-90.1797
2023-01,2050,32.2831,-90.9306
2023-01,8054,33.35,-91.1167
2023-01,55218,32.378969,-90.219906
2023-01,55220,33.0147,-89.6753
2023-01,55706,33.2881,-89.4201
2023-01,6072,32.0081,-91.0478
2023-01,60853,33.926666,-88.997563
2023-01,64081,33.757767,-90.536465
2023-01,62164,32.55332,-88.580396
2023-01,62163,32.453955,-88.549484
2023-01,61208,30.379866,-89.119233
2023-01,65257,32.254379,-90.15538
2023-01,61927,31.837173,-89.4635
2023-01,60552,31.275828,-89.301156
2023-01,60306,31.403531,-89.49764
2023-01,60303,31.397089,-89.485884
2023-01,64032,45.856,-108.602
2023-01,2203,48.341521,-114.01443
2023-01,2204,45.307406,-107.957515
2023-01,56606,48.21,-104.391667
2023-01,55866,45.9293,-112.5194
2023-01,10784,45.9752,-106.6547
2023-01,6400,46.649026,-111.727874
2023-01,64505,48.313067,-114.342137
2023-01,2194,47.569939,-111.122546
2023-01,2195,47.593155,-115.358237
2023-01,6422,45.487869,-111.633807
2023-01,2182,47.5375,-111.194969
2023-01,2185,46.765941,-111.887341
2023-01,2186,46.9915,-112.0047
2023-01,2191,47.581737,-111.060898
2023-01,2192,45.225741,-109.762489
2023-01,2193,47.5344,-111.2045
2023-01,2181,47.521331,-111.261442
2023-01,6459,48.0592,-114.0708
2023-01,59757,45.165525,-108.693138
2023-01,55749,45.7578,-107.6
2023-01,6076,45.8831,-106.614
2023-01,57690,47.605278,-112.096944
2023-01,57748,46.411944,-110.337777
2023-01,57049,48.51,-112.1097
2023-01,57050,48.5333,-112.1847
2023-01,57914,47.717222,-104.135556
2023-01,57963,46.275278,-109.482778
2023-01,57965,46.275278,-109.482778
2023-01,6172,48.4098,-115.3143
2023-01,2199,47.96048,-115.73361
2023-01,6623,48.0122,-106.4123
2023-01,61155,45.855428,-109.649167
2023-01,56908,46.104713,-112.876605
2023-01,58218,47.333333,-110.639167
2023-01,59003,46.449444,-110.087222
2023-01,61858,45.86584,-109.476647
2023-01,57995,48.820278,-112.103333
2023-01,56499,48.318,-111.1018
2023-01,56833,48.2139,-104.3975
2023-01,56880,48.2142,-104.3975
2023-01,50931,45.8117,-108.4278
2023-01,56377,46.5725,-109.7531
2023-01,56496,45.7769,-108.4911
2023-01,10138,45.206341,-109.1652
2023-01,58392,46.2275,-113.294722
2023-01,2176,47.0539,-104.74
2023-01,2177,46.4112,-105.7953
2023-01,6089,47.6785,-104.15665
2023-01,54006,46.12061,-111.407656
2023-01,56782,46.2753,-104.1836
2023-01,61289,45.703779,-109.565219
2023-01,61290,45.730113,-107.632624
2023-01,61291,46.694488,-112.063623
2023-01,61335,46.805739,-112.249048
2023-01,61336,47.547466,-111.253974
2023-01,61337,46.291439,-108.937935
2023-01,62939,47.329911,-110.614592
2023-01,58523,48.3877,-114.2409
2023-01,65577,46.81771,-106.378853
2023-01,56591,47.4983,-111.4392
2023-01,62319,45.765346,-108.499232
2023-01,2188,47.6777,-114.2339
2023-01,58966,47.723333,-111.965278
